[15:27:49] [LOGGING]	 STARTING LOGGING
[16:58:42] [ENGINE - KINECT_0]	 AudioStateChanged (58:42.1):Speech
[16:58:42] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:58:42] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized oui => 0,4990973
[16:58:42] [ENGINE - KINECT_0]	 AudioStateChanged (58:42.1):Silence
[16:58:42] [ENGINE - KINECT_0 - DYN]	 Dynamic Grammar
[16:58:42] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8793337 (0,45) / 0,8793337 (oui) Device:  Text: oui
[16:58:42] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8793337 (0,45) / 0,8793337 (oui) Device:  Text: oui
[16:58:42] [ENGINE - KINECT_0]	 <SML text="oui" utteranceConfidence="0.879" confidence="0.879">
  <action confidence="0.998" uri="http://127.0.0.1:8080/askme">
    <tag confidence="0.998">oui</tag>
  </action>
  <alternate Rank="1" text="oui" utteranceConfidence="0.879" confidence="0.879">
    <action confidence="0.998" uri="http://127.0.0.1:8080/askme">
      <tag confidence="0.998">oui</tag>
    </action>
  </alternate>
</SML>
[16:58:42] [ENGINE - KINECT_0]	 DYN reset to default context
[16:58:42] [GRAMMAR]	 Context: default
[16:58:42] [GRAMMAR]	 Context: time.xml, dictionary.xml, dot_itineraire.xml, dot_meteo.xml, meteo2.xml
[16:58:42] [CONTEXT]	 time.xml = True
[16:58:42] [CONTEXT]	 dictionary.xml = True
[16:58:42] [CONTEXT]	 dot_itineraire.xml = True
[16:58:42] [CONTEXT]	 dot_meteo.xml = True
[16:58:42] [CONTEXT]	 meteo2.xml = True
[16:58:42] [CONTEXT]	 Dyn = False
[16:58:42] [CONTEXT]	 Forward Context enable/disable grammar
[16:58:42] [CONTEXT]	 time.xml = True
[16:58:42] [CONTEXT]	 dictionary.xml = True
[16:58:42] [CONTEXT]	 dot_meteo.xml = True
[16:58:42] [CONTEXT]	 meteo2.xml = True
[16:58:42] [CONTEXT]	 dot_itineraire.xml = True
[16:58:42] [CONTEXT]	 Dyn = False
[16:58:42] [CONTEXT]	 time.xml = True
[16:58:42] [CONTEXT]	 dictionary.xml = True
[16:58:42] [CONTEXT]	 dot_meteo.xml = True
[16:58:42] [CONTEXT]	 meteo2.xml = True
[16:58:42] [CONTEXT]	 dot_itineraire.xml = True
[16:58:42] [CONTEXT]	 Dyn = False
[16:58:42] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/askme?tag=oui&confidence=0.8793337&client=SARAH1&profile=Unknow_4627&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[16:58:42] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/askme?tag=oui&confidence=0.8793337&client=SARAH1&profile=Unknow_4627&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[16:58:43] [HTTP]	 System.Net.WebException: Impossible de se connecter au serveur distant ---> System.Net.Sockets.SocketException: Aucune connexion n’a pu être établie car l’ordinateur cible l’a expressément refusée 127.0.0.1:8080
   à System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   à System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- Fin de la trace de la pile d'exception interne ---
   à System.Net.HttpWebRequest.GetResponse()
   à net.encausse.sarah.WSRHttpManager.SendRequest(String url)
[16:58:43] [HTTP]	 System.Net.WebException: Impossible de se connecter au serveur distant ---> System.Net.Sockets.SocketException: Aucune connexion n’a pu être établie car l’ordinateur cible l’a expressément refusée 127.0.0.1:8080
   à System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   à System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- Fin de la trace de la pile d'exception interne ---
   à System.Net.HttpWebRequest.GetResponse()
   à net.encausse.sarah.WSRHttpManager.SendRequest(String url)
[16:58:43] [ENGINE - KINECT_0]	 SpeechRecognized: 1185,8172ms Text: oui
[16:58:43] [ENGINE - KINECT_0]	 AudioStateChanged (58:43.3):Speech
[16:58:43] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:58:43] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized non => 0,001
[16:58:43] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized oui => 0,8503797
[16:58:43] [ENGINE - KINECT_0]	 AudioStateChanged (58:43.3):Silence
[16:58:43] [ENGINE - KINECT_0 - DYN]	 Dynamic Grammar
[16:58:43] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,7919815 (0,45) / 0,7919815 (oui) Device:  Text: oui
[16:58:43] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,7919815 (0,45) / 0,7919815 (oui) Device:  Text: oui
[16:58:43] [ENGINE - KINECT_0]	 <SML text="oui" utteranceConfidence="0.792" confidence="0.792">
  <action confidence="0.998" uri="http://127.0.0.1:8080/askme">
    <tag confidence="0.998">oui</tag>
  </action>
  <alternate Rank="1" text="oui" utteranceConfidence="0.792" confidence="0.792">
    <action confidence="0.998" uri="http://127.0.0.1:8080/askme">
      <tag confidence="0.998">oui</tag>
    </action>
  </alternate>
</SML>
[16:58:43] [ENGINE - KINECT_0]	 DYN reset to default context
[16:58:43] [GRAMMAR]	 Context: default
[16:58:43] [GRAMMAR]	 Context: time.xml, dictionary.xml, dot_itineraire.xml, dot_meteo.xml, meteo2.xml
[16:58:43] [CONTEXT]	 time.xml = True
[16:58:43] [CONTEXT]	 dictionary.xml = True
[16:58:43] [CONTEXT]	 dot_itineraire.xml = True
[16:58:43] [CONTEXT]	 dot_meteo.xml = True
[16:58:43] [CONTEXT]	 meteo2.xml = True
[16:58:43] [CONTEXT]	 Dyn = False
[16:58:43] [CONTEXT]	 Forward Context enable/disable grammar
[16:58:43] [CONTEXT]	 time.xml = True
[16:58:43] [CONTEXT]	 dictionary.xml = True
[16:58:43] [CONTEXT]	 dot_meteo.xml = True
[16:58:43] [CONTEXT]	 meteo2.xml = True
[16:58:43] [CONTEXT]	 dot_itineraire.xml = True
[16:58:43] [CONTEXT]	 Dyn = False
[16:58:43] [CONTEXT]	 time.xml = True
[16:58:43] [CONTEXT]	 dictionary.xml = True
[16:58:43] [CONTEXT]	 dot_meteo.xml = True
[16:58:43] [CONTEXT]	 meteo2.xml = True
[16:58:43] [CONTEXT]	 dot_itineraire.xml = True
[16:58:43] [CONTEXT]	 Dyn = False
[16:58:43] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/askme?tag=oui&confidence=0.7919815&client=SARAH1&profile=Unknow_4627&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[16:58:43] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/askme?tag=oui&confidence=0.7919815&client=SARAH1&profile=Unknow_4627&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[16:59:20] [HTTP]	 System.Net.WebException: Impossible de se connecter au serveur distant ---> System.Net.Sockets.SocketException: Aucune connexion n’a pu être établie car l’ordinateur cible l’a expressément refusée 127.0.0.1:8080
   à System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   à System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- Fin de la trace de la pile d'exception interne ---
   à System.Net.HttpWebRequest.GetResponse()
   à net.encausse.sarah.WSRHttpManager.SendRequest(String url)
[16:59:20] [HTTP]	 System.Net.WebException: Impossible de se connecter au serveur distant ---> System.Net.Sockets.SocketException: Aucune connexion n’a pu être établie car l’ordinateur cible l’a expressément refusée 127.0.0.1:8080
   à System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   à System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- Fin de la trace de la pile d'exception interne ---
   à System.Net.HttpWebRequest.GetResponse()
   à net.encausse.sarah.WSRHttpManager.SendRequest(String url)
[16:59:20] [ENGINE - KINECT_0]	 SpeechRecognized: 37511,2905ms Text: oui
[16:59:20] [ENGINE - KINECT_0]	 AudioStateChanged (59:20.8):Speech
[16:59:20] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:59:20] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized non => 0,3209575
[16:59:20] [ENGINE - KINECT_0]	 AudioStateChanged (59:20.8):Silence
[16:59:20] [ENGINE - KINECT_0 - DYN]	 Dynamic Grammar
[16:59:20] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,7164302 (0,45) / 0,7164302 (non) Device:  Text: non
[16:59:20] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,7164302 (0,45) / 0,7164302 (non) Device:  Text: non
[16:59:20] [ENGINE - KINECT_0]	 <SML text="non" utteranceConfidence="0.716" confidence="0.716">
  <action confidence="0.002" uri="http://127.0.0.1:8080/askme">
    <tag confidence="0.002">non</tag>
  </action>
  <alternate Rank="1" text="non" utteranceConfidence="0.716" confidence="0.716">
    <action confidence="0.002" uri="http://127.0.0.1:8080/askme">
      <tag confidence="0.002">non</tag>
    </action>
  </alternate>
</SML>
[16:59:20] [ENGINE - KINECT_0]	 DYN reset to default context
[16:59:20] [GRAMMAR]	 Context: default
[16:59:20] [GRAMMAR]	 Context: time.xml, dictionary.xml, dot_itineraire.xml, dot_meteo.xml, meteo2.xml
[16:59:20] [CONTEXT]	 time.xml = True
[16:59:20] [CONTEXT]	 dictionary.xml = True
[16:59:20] [CONTEXT]	 dot_itineraire.xml = True
[16:59:20] [CONTEXT]	 dot_meteo.xml = True
[16:59:20] [CONTEXT]	 meteo2.xml = True
[16:59:20] [CONTEXT]	 Dyn = False
[16:59:20] [CONTEXT]	 Forward Context enable/disable grammar
[16:59:20] [CONTEXT]	 time.xml = True
[16:59:20] [CONTEXT]	 dictionary.xml = True
[16:59:20] [CONTEXT]	 dot_meteo.xml = True
[16:59:20] [CONTEXT]	 meteo2.xml = True
[16:59:20] [CONTEXT]	 dot_itineraire.xml = True
[16:59:20] [CONTEXT]	 Dyn = False
[16:59:20] [CONTEXT]	 time.xml = True
[16:59:20] [CONTEXT]	 dictionary.xml = True
[16:59:21] [CONTEXT]	 dot_meteo.xml = True
[16:59:21] [CONTEXT]	 meteo2.xml = True
[16:59:21] [CONTEXT]	 dot_itineraire.xml = True
[16:59:21] [CONTEXT]	 Dyn = False
[16:59:21] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/askme?tag=non&confidence=0.7164302&client=SARAH1&profile=Unknow_4627&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[16:59:21] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/askme?tag=non&confidence=0.7164302&client=SARAH1&profile=Unknow_4627&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[16:59:22] [HTTP]	 System.Net.WebException: Impossible de se connecter au serveur distant ---> System.Net.Sockets.SocketException: Aucune connexion n’a pu être établie car l’ordinateur cible l’a expressément refusée 127.0.0.1:8080
   à System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   à System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- Fin de la trace de la pile d'exception interne ---
   à System.Net.HttpWebRequest.GetResponse()
   à net.encausse.sarah.WSRHttpManager.SendRequest(String url)
[16:59:22] [HTTP]	 System.Net.WebException: Impossible de se connecter au serveur distant ---> System.Net.Sockets.SocketException: Aucune connexion n’a pu être établie car l’ordinateur cible l’a expressément refusée 127.0.0.1:8080
   à System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   à System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- Fin de la trace de la pile d'exception interne ---
   à System.Net.HttpWebRequest.GetResponse()
   à net.encausse.sarah.WSRHttpManager.SendRequest(String url)
[16:59:22] [ENGINE - KINECT_0]	 SpeechRecognized: 1161,9631ms Text: non
[16:59:22] [ENGINE - KINECT_0]	 AudioStateChanged (59:22.0):Speech
[16:59:22] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:59:22] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized oui => 0,001
[16:59:22] [ENGINE - KINECT_0]	 AudioStateChanged (59:22.0):Silence
[16:59:22] [ENGINE - KINECT_0 - DYN]	 Dynamic Grammar
[16:59:22] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,9530449 (0,45) / 0,9530449 (oui) Device:  Text: oui
[16:59:22] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,9530449 (0,45) / 0,9530449 (oui) Device:  Text: oui
[16:59:22] [ENGINE - KINECT_0]	 <SML text="oui" utteranceConfidence="0.953" confidence="0.953">
  <action confidence="0.998" uri="http://127.0.0.1:8080/askme">
    <tag confidence="0.998">oui</tag>
  </action>
  <alternate Rank="1" text="oui" utteranceConfidence="0.953" confidence="0.953">
    <action confidence="0.998" uri="http://127.0.0.1:8080/askme">
      <tag confidence="0.998">oui</tag>
    </action>
  </alternate>
</SML>
[16:59:22] [ENGINE - KINECT_0]	 DYN reset to default context
[16:59:22] [GRAMMAR]	 Context: default
[16:59:22] [GRAMMAR]	 Context: time.xml, dictionary.xml, dot_itineraire.xml, dot_meteo.xml, meteo2.xml
[16:59:22] [CONTEXT]	 time.xml = True
[16:59:22] [CONTEXT]	 dictionary.xml = True
[16:59:22] [CONTEXT]	 dot_itineraire.xml = True
[16:59:22] [CONTEXT]	 dot_meteo.xml = True
[16:59:22] [CONTEXT]	 meteo2.xml = True
[16:59:22] [CONTEXT]	 Dyn = False
[16:59:22] [CONTEXT]	 Forward Context enable/disable grammar
[16:59:22] [CONTEXT]	 time.xml = True
[16:59:22] [CONTEXT]	 dictionary.xml = True
[16:59:22] [CONTEXT]	 dot_meteo.xml = True
[16:59:22] [CONTEXT]	 meteo2.xml = True
[16:59:22] [CONTEXT]	 dot_itineraire.xml = True
[16:59:22] [CONTEXT]	 Dyn = False
[16:59:22] [CONTEXT]	 time.xml = True
[16:59:22] [CONTEXT]	 dictionary.xml = True
[16:59:22] [CONTEXT]	 dot_meteo.xml = True
[16:59:22] [CONTEXT]	 meteo2.xml = True
[16:59:22] [CONTEXT]	 dot_itineraire.xml = True
[16:59:22] [CONTEXT]	 Dyn = False
[16:59:22] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/askme?tag=oui&confidence=0.9530449&client=SARAH1&profile=Unknow_2065&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[16:59:22] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/askme?tag=oui&confidence=0.9530449&client=SARAH1&profile=Unknow_2065&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[16:59:22] [RTPCLIENT]	 Stop RTPClient
[16:59:22] [RTPCLIENT]	 Stop RTPClient
[16:59:22] [RTPCLIENT]	 Stop RTPClient ... Done
[16:59:22] [RTPCLIENT]	 Stop RTPClient ... Done
[16:59:22] [ENGINE - File]	 Stop listening...done
[16:59:23] [HTTP]	 System.Net.WebException: Impossible de se connecter au serveur distant ---> System.Net.Sockets.SocketException: Aucune connexion n’a pu être établie car l’ordinateur cible l’a expressément refusée 127.0.0.1:8080
   à System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   à System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- Fin de la trace de la pile d'exception interne ---
   à System.Net.HttpWebRequest.GetResponse()
   à net.encausse.sarah.WSRHttpManager.SendRequest(String url)
[16:59:23] [HTTP]	 System.Net.WebException: Impossible de se connecter au serveur distant ---> System.Net.Sockets.SocketException: Aucune connexion n’a pu être établie car l’ordinateur cible l’a expressément refusée 127.0.0.1:8080
   à System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   à System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- Fin de la trace de la pile d'exception interne ---
   à System.Net.HttpWebRequest.GetResponse()
   à net.encausse.sarah.WSRHttpManager.SendRequest(String url)
[16:59:23] [ENGINE - KINECT_0]	 SpeechRecognized: 1164,4151ms Text: oui
[16:59:23] [ENGINE - KINECT_0]	 AudioStateChanged (59:23.2):Speech
[16:59:23] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:59:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized non => 0,001
[16:59:23] [ENGINE - KINECT_0]	 AudioStateChanged (59:23.2):Silence
[16:59:23] [ENGINE - KINECT_0 - DYN]	 Dynamic Grammar
[16:59:23] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8931919 (0,45) / 0,8931918 (non) Device:  Text: non
[16:59:23] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8931919 (0,45) / 0,8931918 (non) Device:  Text: non
[16:59:23] [ENGINE - KINECT_0]	 <SML text="non" utteranceConfidence="0.893" confidence="0.893">
  <action confidence="0.998" uri="http://127.0.0.1:8080/askme">
    <tag confidence="0.998">non</tag>
  </action>
  <alternate Rank="1" text="non" utteranceConfidence="0.893" confidence="0.893">
    <action confidence="0.998" uri="http://127.0.0.1:8080/askme">
      <tag confidence="0.998">non</tag>
    </action>
  </alternate>
</SML>
[16:59:23] [ENGINE - KINECT_0]	 DYN reset to default context
[16:59:23] [GRAMMAR]	 Context: default
[16:59:23] [GRAMMAR]	 Context: time.xml, dictionary.xml, dot_itineraire.xml, dot_meteo.xml, meteo2.xml
[16:59:23] [CONTEXT]	 time.xml = True
[16:59:23] [CONTEXT]	 dictionary.xml = True
[16:59:23] [CONTEXT]	 dot_itineraire.xml = True
[16:59:23] [CONTEXT]	 dot_meteo.xml = True
[16:59:23] [CONTEXT]	 meteo2.xml = True
[16:59:23] [CONTEXT]	 Dyn = False
[16:59:23] [CONTEXT]	 Forward Context enable/disable grammar
[16:59:23] [ENGINE - KINECT_0]	 System.ObjectDisposedException: Impossible d'accéder à un objet supprimé.
Nom de l'objet : 'SpeechRecognitionEngine'.
   à System.Speech.Recognition.SpeechRecognitionEngine.get_RecoBase()
   à net.encausse.sarah.WSRSpeechManager.ForwardContext()
   à net.encausse.sarah.WSRSpeechEngine.SpeechRecognized(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.recognizer_SpeechRecognized(Object sender, SpeechRecognizedEventArgs e)
[16:59:23] [ENGINE - KINECT_0]	 System.ObjectDisposedException: Impossible d'accéder à un objet supprimé.
Nom de l'objet : 'SpeechRecognitionEngine'.
   à System.Speech.Recognition.SpeechRecognitionEngine.get_RecoBase()
   à net.encausse.sarah.WSRSpeechManager.ForwardContext()
   à net.encausse.sarah.WSRSpeechEngine.SpeechRecognized(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.recognizer_SpeechRecognized(Object sender, SpeechRecognizedEventArgs e)
[16:59:23] [ENGINE - KINECT_0]	 SpeechRecognized: 109,3727ms Text: non
[16:59:23] [ENGINE - KINECT_0]	 AudioStateChanged (59:23.4):Speech
[16:59:23] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:59:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized non => 0,001
[16:59:23] [ENGINE - KINECT_0]	 AudioStateChanged (59:23.4):Silence
[16:59:23] [ENGINE - KINECT_0]	 AudioStateChanged (59:23.4):Speech
[16:59:23] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:59:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized oui => 0,001
[16:59:23] [ENGINE - KINECT_0]	 AudioStateChanged (59:23.4):Silence
[16:59:23] [ENGINE - KINECT_0 - DYN]	 Dynamic Grammar
[16:59:23] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8846709 (0,45) / 0,8846709 (oui) Device:  Text: oui
[16:59:23] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8846709 (0,45) / 0,8846709 (oui) Device:  Text: oui
[16:59:23] [ENGINE - KINECT_0]	 <SML text="oui" utteranceConfidence="0.885" confidence="0.885">
  <action confidence="0.998" uri="http://127.0.0.1:8080/askme">
    <tag confidence="0.998">oui</tag>
  </action>
  <alternate Rank="1" text="oui" utteranceConfidence="0.885" confidence="0.885">
    <action confidence="0.998" uri="http://127.0.0.1:8080/askme">
      <tag confidence="0.998">oui</tag>
    </action>
  </alternate>
</SML>
[16:59:23] [ENGINE - KINECT_0]	 DYN reset to default context
[16:59:23] [GRAMMAR]	 Context: default
[16:59:23] [GRAMMAR]	 Context: time.xml, dictionary.xml, dot_itineraire.xml, dot_meteo.xml, meteo2.xml
[16:59:23] [CONTEXT]	 time.xml = True
[16:59:23] [CONTEXT]	 dictionary.xml = True
[16:59:23] [CONTEXT]	 dot_itineraire.xml = True
[16:59:23] [CONTEXT]	 dot_meteo.xml = True
[16:59:23] [CONTEXT]	 meteo2.xml = True
[16:59:23] [CONTEXT]	 Dyn = False
[16:59:23] [CONTEXT]	 Forward Context enable/disable grammar
[16:59:23] [ENGINE - KINECT_0]	 System.ObjectDisposedException: Impossible d'accéder à un objet supprimé.
Nom de l'objet : 'SpeechRecognitionEngine'.
   à System.Speech.Recognition.SpeechRecognitionEngine.get_RecoBase()
   à net.encausse.sarah.WSRSpeechManager.ForwardContext()
   à net.encausse.sarah.WSRSpeechEngine.SpeechRecognized(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.recognizer_SpeechRecognized(Object sender, SpeechRecognizedEventArgs e)
[16:59:23] [ENGINE - KINECT_0]	 System.ObjectDisposedException: Impossible d'accéder à un objet supprimé.
Nom de l'objet : 'SpeechRecognitionEngine'.
   à System.Speech.Recognition.SpeechRecognitionEngine.get_RecoBase()
   à net.encausse.sarah.WSRSpeechManager.ForwardContext()
   à net.encausse.sarah.WSRSpeechEngine.SpeechRecognized(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.recognizer_SpeechRecognized(Object sender, SpeechRecognizedEventArgs e)
[16:59:23] [ENGINE - KINECT_0]	 SpeechRecognized: 78,1282ms Text: oui
[16:59:23] [ENGINE - KINECT_0]	 AudioStateChanged (59:23.5):Speech
[16:59:23] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:59:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized oui => 0,001
[16:59:23] [ENGINE - KINECT_0]	 AudioStateChanged (59:23.5):Silence
[16:59:23] [ENGINE - KINECT_0 - DYN]	 Dynamic Grammar
[16:59:23] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,7547132 (0,45) / 0,7547132 (oui) Device:  Text: oui
[16:59:23] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,7547132 (0,45) / 0,7547132 (oui) Device:  Text: oui
[16:59:23] [ENGINE - KINECT_0]	 <SML text="oui" utteranceConfidence="0.755" confidence="0.755">
  <action confidence="0.002" uri="http://127.0.0.1:8080/askme">
    <tag confidence="0.002">oui</tag>
  </action>
  <alternate Rank="1" text="oui" utteranceConfidence="0.755" confidence="0.755">
    <action confidence="0.002" uri="http://127.0.0.1:8080/askme">
      <tag confidence="0.002">oui</tag>
    </action>
  </alternate>
</SML>
[16:59:23] [ENGINE - KINECT_0]	 DYN reset to default context
[16:59:23] [GRAMMAR]	 Context: default
[16:59:23] [GRAMMAR]	 Context: time.xml, dictionary.xml, dot_itineraire.xml, dot_meteo.xml, meteo2.xml
[16:59:23] [CONTEXT]	 time.xml = True
[16:59:23] [CONTEXT]	 dictionary.xml = True
[16:59:23] [CONTEXT]	 dot_itineraire.xml = True
[16:59:23] [CONTEXT]	 dot_meteo.xml = True
[16:59:23] [CONTEXT]	 meteo2.xml = True
[16:59:23] [CONTEXT]	 Dyn = False
[16:59:23] [CONTEXT]	 Forward Context enable/disable grammar
[16:59:23] [ENGINE - KINECT_0]	 System.ObjectDisposedException: Impossible d'accéder à un objet supprimé.
Nom de l'objet : 'SpeechRecognitionEngine'.
   à System.Speech.Recognition.SpeechRecognitionEngine.get_RecoBase()
   à net.encausse.sarah.WSRSpeechManager.ForwardContext()
   à net.encausse.sarah.WSRSpeechEngine.SpeechRecognized(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.recognizer_SpeechRecognized(Object sender, SpeechRecognizedEventArgs e)
[16:59:23] [ENGINE - KINECT_0]	 System.ObjectDisposedException: Impossible d'accéder à un objet supprimé.
Nom de l'objet : 'SpeechRecognitionEngine'.
   à System.Speech.Recognition.SpeechRecognitionEngine.get_RecoBase()
   à net.encausse.sarah.WSRSpeechManager.ForwardContext()
   à net.encausse.sarah.WSRSpeechEngine.SpeechRecognized(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.recognizer_SpeechRecognized(Object sender, SpeechRecognizedEventArgs e)
[16:59:23] [ENGINE - KINECT_0]	 SpeechRecognized: 95,4447ms Text: oui
[16:59:23] [ENGINE - KINECT_0]	 AudioStateChanged (59:23.6):Speech
[16:59:23] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:59:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,9368646
[16:59:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche => 0,9365032
[16:59:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH recherche ... => 0,9018164
[16:59:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche moi => 0,9392265
[16:59:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche moi un => 0,8233279
[16:59:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche moi un itineraire => 0,7964576
[16:59:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche moi un itineraire de => 0,8868701
[16:59:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche moi un itineraire de ... => 0,8792795
[16:59:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche moi un itineraire de ... à => 0,8763143
[16:59:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche moi un itineraire de ... à ... => 0,8797988
[16:59:23] [ENGINE - KINECT_0]	 AudioStateChanged (59:23.7):Silence
[16:59:23] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8797988 (0,65) / 0,9634248 (SARAH) Device:  Text: SARAH Recherche moi un itineraire de ... à ...
[16:59:23] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8797988 (0,65) / 0,9634248 (SARAH) Device:  Text: SARAH Recherche moi un itineraire de ... à ...
[16:59:23] [ENGINE - KINECT_0]	 <SML text="SARAH Recherche moi un itineraire de ... à ..." utteranceConfidence="0.880" confidence="0.880">
